state,county,candidate,party,total_votes,won
North Dakota,Richland County,Joe Biden,DEM,2510,False
North Dakota,Rolette County,Joe Biden,DEM,2482,True
North Dakota,Rolette County,Donald Trump,REP,1257,False
North Dakota,Sargent County,Donald Trump,REP,1266,True
North Dakota,Sargent County,Joe Biden,DEM,738,False
North Dakota,Sheridan County,Donald Trump,REP,688,True
North Dakota,Sheridan County,Joe Biden,DEM,104,False
North Dakota,Sioux County,Joe Biden,DEM,804,True
North Dakota,Sioux County,Donald Trump,REP,258,False
North Dakota,Slope County,Donald Trump,REP,380,True
North Dakota,Slope County,Joe Biden,DEM,44,False
North Dakota,Stark County,Donald Trump,REP,12110,True
North Dakota,Stark County,Joe Biden,DEM,2499,False
North Dakota,Steele County,Donald Trump,REP,652,True
North Dakota,Steele County,Joe Biden,DEM,392,False
North Dakota,Stutsman County,Donald Trump,REP,6994,True
North Dakota,Stutsman County,Joe Biden,DEM,2676,False
North Dakota,Towner County,Donald Trump,REP,830,True
North Dakota,Towner County,Joe Biden,DEM,317,False
North Dakota,Traill County,Donald Trump,REP,2522,True
North Dakota,Traill County,Joe Biden,DEM,1493,False
North Dakota,Walsh County,Donald Trump,REP,3324,True
North Dakota,Walsh County,Joe Biden,DEM,1333,False
North Dakota,Ward County,Donald Trump,REP,19974,True
North Dakota,Ward County,Joe Biden,DEM,7293,False
North Dakota,Wells County,Donald Trump,REP,1893,True
North Dakota,Wells County,Joe Biden,DEM,442,False
North Dakota,Williams County,Donald Trump,REP,11739,True
North Dakota,Williams County,Joe Biden,DEM,2169,False
Ohio,Adams County,Donald Trump,REP,9870,True
Ohio,Adams County,Joe Biden,DEM,2156,False
Ohio,Allen County,Donald Trump,REP,33116,True
Ohio,Allen County,Joe Biden,DEM,14149,False
Ohio,Ashland County,Donald Trump,REP,19407,True
Ohio,Ashland County,Joe Biden,DEM,6541,False
Ohio,Ashtabula County,Donald Trump,REP,26890,True
Ohio,Ashtabula County,Joe Biden,DEM,16497,False
Ohio,Athens County,Joe Biden,DEM,14772,True
Ohio,Athens County,Donald Trump,REP,10862,False
Ohio,Auglaize County,Donald Trump,REP,20798,True
Ohio,Auglaize County,Joe Biden,DEM,4651,False
Ohio,Belmont County,Donald Trump,REP,23560,True
Ohio,Belmont County,Joe Biden,DEM,9138,False
Ohio,Brown County,Donald Trump,REP,16480,True
Ohio,Brown County,Joe Biden,DEM,4380,False
Ohio,Butler County,Donald Trump,REP,114392,True
Ohio,Butler County,Joe Biden,DEM,69613,False
Ohio,Carroll County,Donald Trump,REP,10745,True
Ohio,Carroll County,Joe Biden,DEM,3251,False
Ohio,Champaign County,Donald Trump,REP,14589,True
Ohio,Champaign County,Joe Biden,DEM,5062,False
Ohio,Clark County,Donald Trump,REP,39032,True
Ohio,Clark County,Joe Biden,DEM,24076,False
Ohio,Clermont County,Donald Trump,REP,74570,True
Ohio,Clermont County,Joe Biden,DEM,34092,False
Ohio,Clinton County,Donald Trump,REP,15488,True
Ohio,Clinton County,Joe Biden,DEM,4697,False
Ohio,Columbiana County,Donald Trump,REP,35726,True
Ohio,Columbiana County,Joe Biden,DEM,13359,False
Ohio,Coshocton County,Donald Trump,REP,12325,True
Ohio,Coshocton County,Joe Biden,DEM,4125,False
Ohio,Crawford County,Donald Trump,REP,15436,True
Ohio,Crawford County,Joe Biden,DEM,4916,False
Ohio,Cuyahoga County,Joe Biden,DEM,416176,True
Ohio,Cuyahoga County,Donald Trump,REP,202699,False
Ohio,Darke County,Donald Trump,REP,22004,True
Ohio,Darke County,Joe Biden,DEM,4731,False
Ohio,Defiance County,Donald Trump,REP,13038,True
Ohio,Defiance County,Joe Biden,DEM,5981,False
Ohio,Delaware County,Donald Trump,REP,66356,True
Ohio,Delaware County,Joe Biden,DEM,57735,False
Ohio,Erie County,Donald Trump,REP,22160,True
Ohio,Erie County,Joe Biden,DEM,17493,False
Ohio,Fairfield County,Donald Trump,REP,50797,True
Ohio,Fairfield County,Joe Biden,DEM,31224,False
Ohio,Fayette County,Donald Trump,REP,9473,True
Ohio,Fayette County,Joe Biden,DEM,2975,False
Ohio,Franklin County,Joe Biden,DEM,409144,True
Ohio,Franklin County,Donald Trump,REP,211237,False
Ohio,Fulton County,Donald Trump,REP,15731,True
Ohio,Fulton County,Joe Biden,DEM,6664,False
Ohio,Gallia County,Donald Trump,REP,10645,True
Ohio,Gallia County,Joe Biden,DEM,2990,False
Ohio,Geauga County,Donald Trump,REP,34143,True
Ohio,Geauga County,Joe Biden,DEM,21201,False
Ohio,Greene County,Donald Trump,REP,52072,True
Ohio,Greene County,Joe Biden,DEM,34798,False
Ohio,Guernsey County,Donald Trump,REP,13407,True
Ohio,Guernsey County,Joe Biden,DEM,4577,False
Ohio,Hamilton County,Joe Biden,DEM,246266,True
Ohio,Hamilton County,Donald Trump,REP,177886,False
Ohio,Hancock County,Donald Trump,REP,26310,True
Ohio,Hancock County,Joe Biden,DEM,11757,False
Ohio,Hardin County,Donald Trump,REP,9949,True
Ohio,Hardin County,Joe Biden,DEM,3062,False
Ohio,Harrison County,Donald Trump,REP,5792,True
Ohio,Harrison County,Joe Biden,DEM,1768,False
Ohio,Henry County,Donald Trump,REP,10479,True
Ohio,Henry County,Joe Biden,DEM,4062,False
Ohio,Highland County,Donald Trump,REP,15678,True
Ohio,Highland County,Joe Biden,DEM,3799,False
Ohio,Hocking County,Donald Trump,REP,9737,True
Ohio,Hocking County,Joe Biden,DEM,3880,False
Ohio,Holmes County,Donald Trump,REP,10796,True
Ohio,Holmes County,Joe Biden,DEM,1994,False
Ohio,Huron County,Donald Trump,REP,18956,True
Ohio,Huron County,Joe Biden,DEM,7759,False
Ohio,Jackson County,Donald Trump,REP,11309,True
Ohio,Jackson County,Joe Biden,DEM,3311,False
Ohio,Jefferson County,Donald Trump,REP,22828,True
Ohio,Jefferson County,Joe Biden,DEM,10018,False
Ohio,Knox County,Donald Trump,REP,22340,True
Ohio,Knox County,Joe Biden,DEM,8589,False
Ohio,Lake County,Donald Trump,REP,73278,True
Ohio,Lake County,Joe Biden,DEM,55514,False
Ohio,Lawrence County,Donald Trump,REP,20306,True
Ohio,Lawrence County,Joe Biden,DEM,7489,False
Ohio,Licking County,Donald Trump,REP,59514,True
Ohio,Licking County,Joe Biden,DEM,33055,False
Ohio,Logan County,Donald Trump,REP,17964,True
Ohio,Logan County,Joe Biden,DEM,5055,False
Ohio,Lorain County,Donald Trump,REP,79520,True
Ohio,Lorain County,Joe Biden,DEM,75667,False
Ohio,Lucas County,Joe Biden,DEM,115411,True
Ohio,Lucas County,Donald Trump,REP,81763,False
Ohio,Madison County,Donald Trump,REP,13835,True
Ohio,Madison County,Joe Biden,DEM,5698,False
Ohio,Mahoning County,Donald Trump,REP,59903,True
Ohio,Mahoning County,Joe Biden,DEM,57641,False
Ohio,Marion County,Donald Trump,REP,19023,True
Ohio,Marion County,Joe Biden,DEM,8269,False
Ohio,Medina County,Donald Trump,REP,64598,True
Ohio,Medina County,Joe Biden,DEM,39800,False
Ohio,Meigs County,Donald Trump,REP,8316,True
Ohio,Meigs County,Joe Biden,DEM,2492,False
Ohio,Mercer County,Donald Trump,REP,19452,True
Ohio,Mercer County,Joe Biden,DEM,4030,False
Ohio,Miami County,Donald Trump,REP,41371,True
Ohio,Miami County,Joe Biden,DEM,15663,False
Ohio,Monroe County,Donald Trump,REP,5463,True
Ohio,Monroe County,Joe Biden,DEM,1605,False
Ohio,Montgomery County,Joe Biden,DEM,135064,True
Ohio,Montgomery County,Donald Trump,REP,129034,False
Ohio,Morgan County,Donald Trump,REP,5041,True
Ohio,Morgan County,Joe Biden,DEM,1725,False
Ohio,Morrow County,Donald Trump,REP,14077,True
Ohio,Morrow County,Joe Biden,DEM,4048,False
Ohio,Muskingum County,Donald Trump,REP,27867,True
Ohio,Muskingum County,Joe Biden,DEM,11971,False
Ohio,Noble County,Donald Trump,REP,5135,True
Ohio,Noble County,Joe Biden,DEM,1170,False
Ohio,Ottawa County,Donald Trump,REP,14628,True
Ohio,Ottawa County,Joe Biden,DEM,9008,False
Ohio,Paulding County,Donald Trump,REP,7086,True
Ohio,Paulding County,Joe Biden,DEM,2213,False
Ohio,Perry County,Donald Trump,REP,12357,True
Ohio,Perry County,Joe Biden,DEM,4098,False
Ohio,Pickaway County,Donald Trump,REP,20593,True
Ohio,Pickaway County,Joe Biden,DEM,7304,False
Ohio,Pike County,Donald Trump,REP,9157,True
Ohio,Pike County,Joe Biden,DEM,3110,False
Ohio,Portage County,Donald Trump,REP,45990,True
Ohio,Portage County,Joe Biden,DEM,35661,False
Ohio,Preble County,Donald Trump,REP,17022,True
Ohio,Preble County,Joe Biden,DEM,4493,False
Ohio,Putnam County,Donald Trump,REP,16412,True
Ohio,Putnam County,Joe Biden,DEM,3195,False
Ohio,Richland County,Donald Trump,REP,41472,True
Ohio,Richland County,Joe Biden,DEM,17640,False
Ohio,Ross County,Donald Trump,REP,22278,True
Ohio,Ross County,Joe Biden,DEM,10557,False
Ohio,Sandusky County,Donald Trump,REP,18896,True
Ohio,Sandusky County,Joe Biden,DEM,10596,False
Ohio,Scioto County,Donald Trump,REP,22609,True
Ohio,Scioto County,Joe Biden,DEM,9080,False
Ohio,Seneca County,Donald Trump,REP,17086,True
Ohio,Seneca County,Joe Biden,DEM,8266,False
Ohio,Shelby County,Donald Trump,REP,20422,True
Ohio,Shelby County,Joe Biden,DEM,4465,False
Ohio,Stark County,Donald Trump,REP,111097,True
Ohio,Stark County,Joe Biden,DEM,75904,False
Ohio,Summit County,Joe Biden,DEM,151668,True
Ohio,Summit County,Donald Trump,REP,124833,False
Ohio,Trumbull County,Donald Trump,REP,55194,True
Ohio,Trumbull County,Joe Biden,DEM,44519,False
Ohio,Tuscarawas County,Donald Trump,REP,30458,True
Ohio,Tuscarawas County,Joe Biden,DEM,12889,False
Ohio,Union County,Donald Trump,REP,21669,True
Ohio,Union County,Joe Biden,DEM,11141,False
Ohio,Van Wert County,Donald Trump,REP,11650,True
Ohio,Van Wert County,Joe Biden,DEM,3067,False
Ohio,Vinton County,Donald Trump,REP,4632,True
Ohio,Vinton County,Joe Biden,DEM,1331,False
Ohio,Warren County,Donald Trump,REP,87988,True
Ohio,Warren County,Joe Biden,DEM,46069,False
Ohio,Washington County,Donald Trump,REP,22307,True
Ohio,Washington County,Joe Biden,DEM,9243,False
Ohio,Wayne County,Donald Trump,REP,36759,True
Ohio,Wayne County,Joe Biden,DEM,16660,False
Ohio,Williams County,Donald Trump,REP,13452,True
Ohio,Williams County,Joe Biden,DEM,4842,False
Ohio,Wood County,Donald Trump,REP,35757,True
Ohio,Wood County,Joe Biden,DEM,30617,False
Ohio,Wyandot County,Donald Trump,REP,8462,True
Ohio,Wyandot County,Joe Biden,DEM,2733,False
Oklahoma,Adair County,Donald Trump,REP,5585,True
Oklahoma,Adair County,Joe Biden,DEM,1387,False
Oklahoma,Alfalfa County,Donald Trump,REP,1978,True
Oklahoma,Alfalfa County,Joe Biden,DEM,232,False
Oklahoma,Atoka County,Donald Trump,REP,4557,True
Oklahoma,Atoka County,Joe Biden,DEM,765,False
Oklahoma,Beaver County,Donald Trump,REP,1968,True
Oklahoma,Beaver County,Joe Biden,DEM,190,False
Oklahoma,Beckham County,Donald Trump,REP,6767,True
Oklahoma,Beckham County,Joe Biden,DEM,1048,False
Oklahoma,Blaine County,Donald Trump,REP,3136,True
Oklahoma,Blaine County,Joe Biden,DEM,688,False
Oklahoma,Bryan County,Donald Trump,REP,12344,True
Oklahoma,Bryan County,Joe Biden,DEM,3323,False
Oklahoma,Caddo County,Donald Trump,REP,7013,True
Oklahoma,Caddo County,Joe Biden,DEM,2670,False
Oklahoma,Canadian County,Donald Trump,REP,43550,True
Oklahoma,Canadian County,Joe Biden,DEM,16742,False
Oklahoma,Carter County,Donald Trump,REP,14699,True
Oklahoma,Carter County,Joe Biden,DEM,4470,False
Oklahoma,Cherokee County,Donald Trump,REP,11223,True
Oklahoma,Cherokee County,Joe Biden,DEM,6027,False
Oklahoma,Choctaw County,Donald Trump,REP,4698,True
Oklahoma,Choctaw County,Joe Biden,DEM,1082,False
Oklahoma,Cimarron County,Donald Trump,REP,970,True
Oklahoma,Cimarron County,Joe Biden,DEM,70,False
Oklahoma,Cleveland County,Donald Trump,REP,66677,True
Oklahoma,Cleveland County,Joe Biden,DEM,49827,False
Oklahoma,Coal County,Donald Trump,REP,2091,True
Oklahoma,Coal County,Joe Biden,DEM,374,False
Oklahoma,Comanche County,Donald Trump,REP,20905,True
Oklahoma,Comanche County,Joe Biden,DEM,13747,False
Oklahoma,Cotton County,Donald Trump,REP,2117,True
Oklahoma,Cotton County,Joe Biden,DEM,393,False
Oklahoma,Craig County,Donald Trump,REP,4686,True
Oklahoma,Craig County,Joe Biden,DEM,1217,False
Oklahoma,Creek County,Donald Trump,REP,23294,True
Oklahoma,Creek County,Joe Biden,DEM,6577,False
Oklahoma,Custer County,Donald Trump,REP,8060,True
Oklahoma,Custer County,Joe Biden,DEM,2369,False
Oklahoma,Delaware County,Donald Trump,REP,13557,True
Oklahoma,Delaware County,Joe Biden,DEM,3472,False
Oklahoma,Dewey County,Donald Trump,REP,2124,True
Oklahoma,Dewey County,Joe Biden,DEM,214,False
Oklahoma,Ellis County,Donald Trump,REP,1688,True
Oklahoma,Ellis County,Joe Biden,DEM,162,False
Oklahoma,Garfield County,Donald Trump,REP,16970,True
Oklahoma,Garfield County,Joe Biden,DEM,4919,False
Oklahoma,Garvin County,Donald Trump,REP,8878,True
Oklahoma,Garvin County,Joe Biden,DEM,1865,False
Oklahoma,Grady County,Donald Trump,REP,18538,True
Oklahoma,Grady County,Joe Biden,DEM,4144,False
Oklahoma,Grant County,Donald Trump,REP,1916,True
Oklahoma,Grant County,Joe Biden,DEM,280,False
Oklahoma,Greer County,Donald Trump,REP,1605,True
Oklahoma,Greer County,Joe Biden,DEM,328,False
Oklahoma,Harmon County,Donald Trump,REP,747,True
Oklahoma,Harmon County,Joe Biden,DEM,177,False
Oklahoma,Harper County,Donald Trump,REP,1327,True
Oklahoma,Harper County,Joe Biden,DEM,136,False
Oklahoma,Haskell County,Donald Trump,REP,4165,True
Oklahoma,Haskell County,Joe Biden,DEM,783,False
Oklahoma,Hughes County,Donald Trump,REP,3875,True
Oklahoma,Hughes County,Joe Biden,DEM,919,False
Oklahoma,Jackson County,Donald Trump,REP,6392,True
Oklahoma,Jackson County,Joe Biden,DEM,1646,False
Oklahoma,Jefferson County,Donald Trump,REP,2026,True
Oklahoma,Jefferson County,Joe Biden,DEM,319,False
Oklahoma,Johnston County,Donald Trump,REP,3441,True
Oklahoma,Johnston County,Joe Biden,DEM,738,False
Oklahoma,Kay County,Donald Trump,REP,12834,True
Oklahoma,Kay County,Joe Biden,DEM,4040,False
Oklahoma,Kingfisher County,Donald Trump,REP,5521,True
Oklahoma,Kingfisher County,Joe Biden,DEM,854,False
Oklahoma,Kiowa County,Donald Trump,REP,2673,True
Oklahoma,Kiowa County,Joe Biden,DEM,699,False
Oklahoma,Latimer County,Donald Trump,REP,3437,True
Oklahoma,Latimer County,Joe Biden,DEM,762,False
Oklahoma,Le Flore County,Donald Trump,REP,15213,True
Oklahoma,Le Flore County,Joe Biden,DEM,3299,False
Oklahoma,Lincoln County,Donald Trump,REP,12013,True
Oklahoma,Lincoln County,Joe Biden,DEM,2609,False
Oklahoma,Logan County,Donald Trump,REP,15608,True
Oklahoma,Logan County,Joe Biden,DEM,5455,False
Oklahoma,Love County,Donald Trump,REP,3305,True
Oklahoma,Love County,Joe Biden,DEM,711,False
Oklahoma,McClain County,Donald Trump,REP,15295,True
Oklahoma,McClain County,Joe Biden,DEM,3582,False
Oklahoma,McCurtain County,Donald Trump,REP,9485,True
Oklahoma,McCurtain County,Joe Biden,DEM,1858,False
Oklahoma,McIntosh County,Donald Trump,REP,6172,True
Oklahoma,McIntosh County,Joe Biden,DEM,2031,False
Oklahoma,Major County,Donald Trump,REP,3084,True
Oklahoma,Major County,Joe Biden,DEM,320,False
Oklahoma,Marshall County,Donald Trump,REP,4891,True
Oklahoma,Marshall County,Joe Biden,DEM,1100,False
Oklahoma,Mayes County,Donald Trump,REP,12749,True
Oklahoma,Mayes County,Joe Biden,DEM,3581,False
Oklahoma,Murray County,Donald Trump,REP,4612,True
Oklahoma,Murray County,Joe Biden,DEM,1156,False
Oklahoma,Muskogee County,Donald Trump,REP,16526,True
Oklahoma,Muskogee County,Joe Biden,DEM,8027,False
Oklahoma,Noble County,Donald Trump,REP,3821,True
Oklahoma,Noble County,Joe Biden,DEM,1003,False
Oklahoma,Nowata County,Donald Trump,REP,3610,True
Oklahoma,Nowata County,Joe Biden,DEM,712,False
Oklahoma,Okfuskee County,Donald Trump,REP,3058,True
Oklahoma,Okfuskee County,Joe Biden,DEM,896,False
Oklahoma,Oklahoma County,Donald Trump,REP,145050,True
Oklahoma,Oklahoma County,Joe Biden,DEM,141724,False
Oklahoma,Okmulgee County,Donald Trump,REP,9668,True
Oklahoma,Okmulgee County,Joe Biden,DEM,4357,False
Oklahoma,Osage County,Donald Trump,REP,14121,True
Oklahoma,Osage County,Joe Biden,DEM,6002,False
Oklahoma,Ottawa County,Donald Trump,REP,8545,True
Oklahoma,Ottawa County,Joe Biden,DEM,2686,False
Oklahoma,Pawnee County,Donald Trump,REP,5267,True
Oklahoma,Pawnee County,Joe Biden,DEM,1363,False
Oklahoma,Payne County,Donald Trump,REP,17813,True
Oklahoma,Payne County,Joe Biden,DEM,10904,False
Oklahoma,Pittsburg County,Donald Trump,REP,13851,True
Oklahoma,Pittsburg County,Joe Biden,DEM,3768,False
Oklahoma,Pontotoc County,Donald Trump,REP,10805,True
Oklahoma,Pontotoc County,Joe Biden,DEM,4117,False
Oklahoma,Pottawatomie County,Donald Trump,REP,20240,True
Oklahoma,Pottawatomie County,Joe Biden,DEM,7275,False
Oklahoma,Pushmataha County,Donald Trump,REP,4016,True
Oklahoma,Pushmataha County,Joe Biden,DEM,668,False
Oklahoma,Roger Mills County,Donald Trump,REP,1629,True
Oklahoma,Roger Mills County,Joe Biden,DEM,168,False
Oklahoma,Rogers County,Donald Trump,REP,34031,True
Oklahoma,Rogers County,Joe Biden,DEM,9589,False
Oklahoma,Seminole County,Donald Trump,REP,6011,True
Oklahoma,Seminole County,Joe Biden,DEM,2150,False
Oklahoma,Sequoyah County,Donald Trump,REP,12113,True
Oklahoma,Sequoyah County,Joe Biden,DEM,3035,False
Oklahoma,Stephens County,Donald Trump,REP,15560,True
Oklahoma,Stephens County,Joe Biden,DEM,3154,False
Oklahoma,Texas County,Donald Trump,REP,4505,True
Oklahoma,Texas County,Joe Biden,DEM,894,False
Oklahoma,Tillman County,Donald Trump,REP,2076,True
Oklahoma,Tillman County,Joe Biden,DEM,597,False
Oklahoma,Tulsa County,Donald Trump,REP,150574,True
Oklahoma,Tulsa County,Joe Biden,DEM,108996,False
Oklahoma,Wagoner County,Donald Trump,REP,26165,True
Oklahoma,Wagoner County,Joe Biden,DEM,8464,False
